evidencia_id,origem,rodada,claim_ou_campo,framework,dimensao,unidade,documento_id,evidencia,forca,confianca,status
EV-d95ff2504e,strategic_analysis,r1,Nao ha definicao de segmento para os servicos alem de tres familias nao especificadas no acervo lido.,SA-04A,segment_definition,ECO-07,DOC-C02-004,"DOC-C09-006 lista como pendencia 'tres familias de servico' e 'condicao de preco inicial'; DOC-C02-004 registra CONS-01/CONS-02 como CONCLUIDO, mas nenhum documento lido nomeia as tres familias.",none,0.75,gap
EV-8e9876e0e5,strategic_analysis,r1,Nao ha definicao de segmento para os servicos alem de tres familias nao especificadas no acervo lido.,SA-04A,segment_definition,ECO-07,DOC-C12-006,"DOC-C09-006 lista como pendencia 'tres familias de servico' e 'condicao de preco inicial'; DOC-C02-004 registra CONS-01/CONS-02 como CONCLUIDO, mas nenhum documento lido nomeia as tres familias.",none,0.75,gap
EV-497090ae47,strategic_analysis,r1,O ICP comercial a testar esta escrito de forma operacional e falseavel.,SA-04B,icp,ECO-01,DOC-C07-009,"Dashboard: 'Profissional independente/solo brasileiro, aproximadamente 25-44 anos, multiprojeto, que perde contexto, tem dificuldade recorrente para escolher proxima acao, ja tentou ferramentas de produtividade e controla/influencia a propria compra.'",strong,0.9,fact
EV-efbcd8373f,strategic_analysis,r1,O ICP permanece hipotese: nao ha validacao com clientes reais.,SA-04B,icp_validation,ECO-01,DOC-C07-009,gaps[0]: 'ICP comercial - HIPOTESE FORTE / TESTAVEL - closed: false - remaining: Validacao com clientes reais'; finding ICP-HYP-01 tem epistemic_class E e status HYPOTHESIS.,strong,0.9,fact
EV-8c6359a9c2,strategic_analysis,r1,"O ICP do Estudio esta implicito no formulario de entrada, nao declarado.",SA-04B,icp,ECO-07,DOC-C12-003,"DOC-C12-003 pergunta 'como trabalha hoje; principal atrito; ferramentas atuais; resultado desejado; ... prazo desejado; faixa de investimento' - e um instrumento de qualificacao, mas nenhum documento declara o perfil-alvo.",moderate,0.7,gap
EV-60c5a05cef,strategic_analysis,r1,"O ICP do Estudio esta implicito no formulario de entrada, nao declarado.",SA-04B,icp,ECO-07,DOC-C09-006,"DOC-C12-003 pergunta 'como trabalha hoje; principal atrito; ferramentas atuais; resultado desejado; ... prazo desejado; faixa de investimento' - e um instrumento de qualificacao, mas nenhum documento declara o perfil-alvo.",moderate,0.7,gap
EV-6c03b1000c,strategic_analysis,r1,O acervo formula oito enunciados de job em primeira pessoa que descrevem a distancia entre intencao e execucao.,SA-04C,job_statement,ECO-02,DOC-C01-005,"DOC-C01-005: 'Quero fazer, mas nao consigo iniciar. Comeco, mas nao consigo sustentar. Sei fazer, mas esqueco etapas... Entrego, mas atraves de urgencia, estresse e recuperacao posterior. Crio sistemas de produtividade, mas nao consigo mante-los.'",strong,0.9,fact
EV-f1e60874a0,strategic_analysis,r1,O acervo formula oito enunciados de job em primeira pessoa que descrevem a distancia entre intencao e execucao.,SA-04C,job_statement,ECO-02,DOC-C03-002,"DOC-C01-005: 'Quero fazer, mas nao consigo iniciar. Comeco, mas nao consigo sustentar. Sei fazer, mas esqueco etapas... Entrego, mas atraves de urgencia, estresse e recuperacao posterior. Crio sistemas de produtividade, mas nao consigo mante-los.'",strong,0.9,fact
EV-3b6e3cd264,strategic_analysis,r1,O job funcional central e transformar contexto em proxima acao valida e preservar o estado do trabalho.,SA-04C,functional_job,ECO-01,DOC-C07-009,positioning: 'Sistema de execucao para profissionais multiprojeto que transforma contexto em proxima acao e preserva o estado do trabalho'; VALUE_EVENT-01: 'Projeto real -> contexto interpretado -> proxima acao valida -> acao executada -> conclusao/evidencia registrada'.,strong,0.9,fact
EV-5f92fe6be1,strategic_analysis,r1,A matriz GP-01 a GP-11 mapeia onze jobs de gestao de projetos contra vulnerabilidades executivas e controles compensatorios.,SA-04C,job_map,ECO-03,DOC-C07-003,"DOC-C07-003 traz 11 linhas com colunas Funcao / Capacidade exigida / Vulnerabilidade / Evidencia (B/C/E) / Impacto operacional / Compensacao sistemica / Decisao de produto, de 'Iniciacao e escopo' a 'Capacidade e forecasting'.",strong,0.9,fact
EV-10862bbb8e,strategic_analysis,r1,A matriz GP-01 a GP-11 mapeia onze jobs de gestao de projetos contra vulnerabilidades executivas e controles compensatorios.,SA-04C,job_map,ECO-03,DOC-C07-002,"DOC-C07-003 traz 11 linhas com colunas Funcao / Capacidade exigida / Vulnerabilidade / Evidencia (B/C/E) / Impacto operacional / Compensacao sistemica / Decisao de produto, de 'Iniciacao e escopo' a 'Capacidade e forecasting'.",strong,0.9,fact
EV-7f770343a6,strategic_analysis,r1,A matriz GP-01 a GP-11 mapeia onze jobs de gestao de projetos contra vulnerabilidades executivas e controles compensatorios.,SA-04C,job_map,ECO-03,DOC-C07-004,"DOC-C07-003 traz 11 linhas com colunas Funcao / Capacidade exigida / Vulnerabilidade / Evidencia (B/C/E) / Impacto operacional / Compensacao sistemica / Decisao de produto, de 'Iniciacao e escopo' a 'Capacidade e forecasting'.",strong,0.9,fact
EV-a0b2341696,strategic_analysis,r1,"O mecanismo de falha mais forte da matriz e o de execucao sustentada, classificado como evidencia B/C forte.",SA-04C,job_pain,ECO-03,DOC-C07-003,"GP-06: 'Competicao entre estimulos + duracao -> abandono, fragmentacao ou multiplos trabalhos parcialmente abertos', evidencia 'B/C forte', compensacao 'Modo foco, WIP baixo, fila separada, captura de interrupcoes sem abandonar tarefa atual'.",strong,0.85,fact
EV-78ee30f291,strategic_analysis,r1,"O mecanismo de falha mais forte da matriz e o de execucao sustentada, classificado como evidencia B/C forte.",SA-04C,job_pain,ECO-03,DOC-C07-002,"GP-06: 'Competicao entre estimulos + duracao -> abandono, fragmentacao ou multiplos trabalhos parcialmente abertos', evidencia 'B/C forte', compensacao 'Modo foco, WIP baixo, fila separada, captura de interrupcoes sem abandonar tarefa atual'.",strong,0.85,fact
EV-16f014f042,strategic_analysis,r1,O job do cliente de servico e declarado como sair com um sistema funcionando em sete dias.,SA-04C,job_statement,ECO-07,DOC-C09-006,"DOC-C09-006: 'Traga o problema. Em 7 dias, saia com um sistema funcionando'; modelo '1 cliente por semana - 1 projeto - 1 entrega principal - 7 dias'.",strong,0.9,fact
EV-0b4ad3178b,strategic_analysis,r1,O job do cliente de servico e declarado como sair com um sistema funcionando em sete dias.,SA-04C,job_statement,ECO-07,DOC-C05-001,"DOC-C09-006: 'Traga o problema. Em 7 dias, saia com um sistema funcionando'; modelo '1 cliente por semana - 1 projeto - 1 entrega principal - 7 dias'.",strong,0.9,fact
EV-4daf8c1f7e,strategic_analysis,r1,Nao existe pesquisa primaria com clientes reais em nenhuma das quatro unidades.,SA-04D,primary_research,ECO-01,DOC-C07-009,"Dashboard: 'Strict VERIFIED 0'; gaps ICP/Preco/CAC/LTV/PMF/Eficacia todos com closed: false e remaining apontando para validacao com clientes/coorte real; a base tem 240 registros legados, sendo 142 de livro e 98 de documento interno.",strong,0.9,fact
EV-37796564cf,strategic_analysis,r1,Nao existe pesquisa primaria com clientes reais em nenhuma das quatro unidades.,SA-04D,primary_research,ECO-01,DOC-C07-007,"Dashboard: 'Strict VERIFIED 0'; gaps ICP/Preco/CAC/LTV/PMF/Eficacia todos com closed: false e remaining apontando para validacao com clientes/coorte real; a base tem 240 registros legados, sendo 142 de livro e 98 de documento interno.",strong,0.9,fact
EV-092352dcac,strategic_analysis,r1,"As necessidades explicitas e implicitas do publico estao registradas, mas derivam de documento interno e nao de escuta direta.",SA-04D,stated_need,ECO-02,DOC-C07-007,"QL-0021: 'necessidades de foco, organizacao e reducao da procrastinacao'; QL-0022: 'validacao nao moral, externalizacao de funcoes executivas e reforcos externos imediatos'; conjunto: 'Documento interno do projeto'.",moderate,0.65,fact
EV-46ad69ab22,strategic_analysis,r1,A dor moral (culpa e interpretacao de preguica) e registrada como agravante do problema funcional.,SA-04D,emotional_job,ECO-02,DOC-C07-007,"QL-0020: 'Culpa e interpretacao de preguica agravam o problema funcional'; QL-0019: 'falha cronica de autorregulacao e funcao executiva, expressa por procrastinacao e abandono apesar de criatividade e hiperfoco'.",moderate,0.7,fact
EV-f936de516a,strategic_analysis,r1,"Ha estimativas internas de volume de busca por cinco termos-chave, sem metodologia nem data.",SA-04D,demand_signal,ECO-02,DOC-C07-007,QT-0154 'TDAH adulto 110.000-140.000 buscas/mes'; QT-0155 'TDAH procrastinacao 18.000-25.000'; QT-0156 'funcoes executivas 12.000-18.000'; QT-0157 'como organizar com TDAH 9.000-15.000'; QT-0158 'planner para TDAH 6.000-10.000'. Observacao: 'metodologia e data da pesquisa nao aparecem na imagem'.,weak,0.45,fact
EV-8146c2106f,strategic_analysis,r1,"Ha estimativas internas de volume de busca por cinco termos-chave, sem metodologia nem data.",SA-04D,demand_signal,ECO-02,DOC-C07-009,QT-0154 'TDAH adulto 110.000-140.000 buscas/mes'; QT-0155 'TDAH procrastinacao 18.000-25.000'; QT-0156 'funcoes executivas 12.000-18.000'; QT-0157 'como organizar com TDAH 9.000-15.000'; QT-0158 'planner para TDAH 6.000-10.000'. Observacao: 'metodologia e data da pesquisa nao aparecem na imagem'.,weak,0.45,fact
EV-6185cc13e0,strategic_analysis,r1,"Ha dois numeros de contexto de trabalho citados a partir de blog corporativo, com forca de evidencia baixa.",SA-04D,behavioral_evidence,ECO-01,DOC-C07-007,"QT-000175: '23,0 minutos para recuperar o foco apos notificacao/troca de contexto'; QT-000176: 'intervalo de 2,0 minutos entre notificacoes', ambos fonte 'Toggl (blog corporativo)', publico 'Trabalhadores do conhecimento'.",weak,0.45,fact
EV-d59b36932e,strategic_analysis,r1,"O termo cognitive risk ja possui anterioridade publicada, e o acervo registra isso explicitamente.",SA-05,prior_art,ECO-03,DOC-C02-030,"RC-TERM-007 aponta o livro 'Cognitive Risk' (Bone & Lee, Routledge) e RC-TERM-008 o capitulo 'Managing Cognitive Risk' (Emerald) como STATUS ANTERIORIDADE; guardrail: 'Nao reivindicar autoria do termo'.",strong,0.9,fact
EV-692e07a753,strategic_analysis,r1,"O termo cognitive risk ja possui anterioridade publicada, e o acervo registra isso explicitamente.",SA-05,prior_art,ECO-03,DOC-C02-022,"RC-TERM-007 aponta o livro 'Cognitive Risk' (Bone & Lee, Routledge) e RC-TERM-008 o capitulo 'Managing Cognitive Risk' (Emerald) como STATUS ANTERIORIDADE; guardrail: 'Nao reivindicar autoria do termo'.",strong,0.9,fact
EV-10399ea92d,strategic_analysis,r1,"O whitespace declarado e a integracao perfil executivo -> demanda cognitiva -> falha -> probabilidade/impacto -> controle -> evidencia, aplicada a projetos e neurodivergencia.",SA-05,whitespace,ECO-03,DOC-C02-031,"DOC-C02-031, item 3: 'Nao foi identificado, nesta rodada, um framework consolidado que una explicitamente: perfil executivo individual -> demanda cognitiva da tarefa -> evento provavel de falha -> probabilidade/impacto -> controle compensatorio -> evidencia de execucao'.",strong,0.85,fact
EV-f5dfa2ab27,strategic_analysis,r1,"O whitespace declarado e a integracao perfil executivo -> demanda cognitiva -> falha -> probabilidade/impacto -> controle -> evidencia, aplicada a projetos e neurodivergencia.",SA-05,whitespace,ECO-03,DOC-C02-016,"DOC-C02-031, item 3: 'Nao foi identificado, nesta rodada, um framework consolidado que una explicitamente: perfil executivo individual -> demanda cognitiva da tarefa -> evento provavel de falha -> probabilidade/impacto -> controle compensatorio -> evidencia de execucao'.",strong,0.85,fact
EV-08608d69a6,strategic_analysis,r1,Tratar a ausencia de framework equivalente como prova de ineditismo e registrado como risco de credibilidade pelo proprio acervo.,SA-05,whitespace_risk,ECO-03,DOC-C02-031,"DOC-C02-031, item 4: 'Nao encontramos nao significa nao existe'; DOC-C02-039 (Riscos): 'Tratar a ausencia de um framework equivalente nas buscas como prova de ineditismo pode comprometer a credibilidade cientifica e estrategica da proposta'.",strong,0.9,fact
EV-2449eee931,strategic_analysis,r1,Tratar a ausencia de framework equivalente como prova de ineditismo e registrado como risco de credibilidade pelo proprio acervo.,SA-05,whitespace_risk,ECO-03,DOC-C02-039,"DOC-C02-031, item 4: 'Nao encontramos nao significa nao existe'; DOC-C02-039 (Riscos): 'Tratar a ausencia de um framework equivalente nas buscas como prova de ineditismo pode comprometer a credibilidade cientifica e estrategica da proposta'.",strong,0.9,fact
EV-a8bd8f974c,strategic_analysis,r1,Tratar a ausencia de framework equivalente como prova de ineditismo e registrado como risco de credibilidade pelo proprio acervo.,SA-05,whitespace_risk,ECO-03,DOC-C02-043,"DOC-C02-031, item 4: 'Nao encontramos nao significa nao existe'; DOC-C02-039 (Riscos): 'Tratar a ausencia de um framework equivalente nas buscas como prova de ineditismo pode comprometer a credibilidade cientifica e estrategica da proposta'.",strong,0.9,fact
EV-754df25bf5,strategic_analysis,r1,"O acervo estima receita anual de R$595-654 mil para o concorrente TDAH Descomplicado, sem fonte resolvida.",SA-05,competitor_benchmark,ECO-02,DOC-C07-007,"QT-0145: 'Receita anual estimada do concorrente TDAH Descomplicado, 595000.0-654000.0 R$/ano', 'Requer validacao na referencia original', bibliografia [2][4] ausente do material.",weak,0.4,fact
EV-2607b962c6,strategic_analysis,r1,"O acervo estima receita anual de R$595-654 mil para o concorrente TDAH Descomplicado, sem fonte resolvida.",SA-05,competitor_benchmark,ECO-02,DOC-C07-009,"QT-0145: 'Receita anual estimada do concorrente TDAH Descomplicado, 595000.0-654000.0 R$/ano', 'Requer validacao na referencia original', bibliografia [2][4] ausente do material.",weak,0.4,fact
EV-87698fad36,strategic_analysis,r1,A lacuna competitiva hipotetizada e que concorrentes seriam fortes em sintomas e medicacao e fracos em aplicacao pratica.,SA-05,competitive_gap,ECO-02,DOC-C07-007,"QL-0026: 'Concorrentes seriam mais fortes em sintomas e medicacao do que em aplicacao pratica e desempenho'; recomendacao da propria fonte: 'Validar a lacuna por auditoria de conteudo e entrevistas, antes de assumir oceano azul'.",moderate,0.65,hypothesis
EV-2cd94152c6,strategic_analysis,r1,"Dark patterns em apps de produtividade sao registrados como fator negativo de confianca, criando espaco de diferenciacao etica.",SA-05,competitive_practice,ECO-01,DOC-C07-007,"QL-000050: 'Padroes de design enganoso (dificuldade para cancelar assinatura, inducao de culpa, continuidade forcada) sao apontados como prejudiciais a confianca do usuario em aplicativos de produtividade'.",moderate,0.7,fact
EV-d03309a5b5,strategic_analysis,r1,O ecossistema declara seis fontes de receita distintas ligadas por um registro unico de CTAs.,SA-06A,revenue_streams,ECO-01,DOC-C06-001,"CTA Registry (DOC-C06-001): CTA-001 App, CTA-004 E-book, CTA-005 Curso, CTA-006 Studio (servico), CTA-007 Amazon Affiliate, CTA-009 Office Kit (fisico), alem de CTA-003 Biblioteca e CTA-008/010 captacao de lead.",strong,0.9,fact
EV-fa58258692,strategic_analysis,r1,O ecossistema declara seis fontes de receita distintas ligadas por um registro unico de CTAs.,SA-06A,revenue_streams,ECO-01,DOC-C05-001,"CTA Registry (DOC-C06-001): CTA-001 App, CTA-004 E-book, CTA-005 Curso, CTA-006 Studio (servico), CTA-007 Amazon Affiliate, CTA-009 Office Kit (fisico), alem de CTA-003 Biblioteca e CTA-008/010 captacao de lead.",strong,0.9,fact
EV-3309c6cab3,strategic_analysis,r1,O material posiciona infoprodutos como motor de margem e produtos fisicos como retencao e marca.,SA-06A,margin_pool,ECO-01,DOC-C07-007,"QL-0039: 'Infoprodutos sao propostos como motor de margem e produtos fisicos como retencao e marca'; QT-0148: 'Margem bruta de infoprodutos 83,0% ou mais'; QT-0151: 'Preco sugerido de produto fisico premium 350,0 R$ ou mais'.",weak,0.5,fact
EV-db5063f483,strategic_analysis,r1,O material posiciona infoprodutos como motor de margem e produtos fisicos como retencao e marca.,SA-06A,margin_pool,ECO-01,DOC-C07-009,"QL-0039: 'Infoprodutos sao propostos como motor de margem e produtos fisicos como retencao e marca'; QT-0148: 'Margem bruta de infoprodutos 83,0% ou mais'; QT-0151: 'Preco sugerido de produto fisico premium 350,0 R$ ou mais'.",weak,0.5,fact
EV-196c7ae12c,strategic_analysis,r1,A monetizacao por afiliados esta desenhada como camada editorial com comissao de 10% em livros na Amazon.,SA-06A,affiliate_pool,ECO-02,DOC-C05-001,"DOC-C05-001, Macro 01: 'A tabela padrao atual informa 10% para livros e livros digitais em compras qualificadas'; AF-04: 'Recomendacao editorial primeiro; monetizacao depois'; biblioteca inicial BK-01/02/03 (Barkley, Ana Beatriz Silva, Barkley EF).",strong,0.85,fact
EV-3c3a78fe44,strategic_analysis,r1,Ha conflito registrado sobre a alocacao da receita de AdSense ao braco social.,SA-06A,revenue_conflict,ECO-02,DOC-C07-007,"QT-0152: 'Alocacao de AdSense inicialmente cogitada 70,0% da receita'; QT-0153: 'Alocacao inicial recomendada 10,0%'; QL-0016: '70% ... e considerada incompativel com reinvestimento e consistencia operacional'.",moderate,0.75,conflict
EV-5ce6baf077,strategic_analysis,r1,Ha conflito registrado sobre a alocacao da receita de AdSense ao braco social.,SA-06A,revenue_conflict,ECO-02,DOC-C07-009,"QT-0152: 'Alocacao de AdSense inicialmente cogitada 70,0% da receita'; QT-0153: 'Alocacao inicial recomendada 10,0%'; QL-0016: '70% ... e considerada incompativel com reinvestimento e consistencia operacional'.",moderate,0.75,conflict
